url1,url2,url1_dir,url2_dir,pair,identical
https://www.mgm.gov.tr/genel/kutuphane.aspx,https://www.mgm.gov.tr/iklim/ozondegerlendirme.aspx,www.mgm.com/0,www.mgm.com/1,kutaras,False
https://www.mgm.gov.tr/genel/kutuphane.aspx,https://www.mgm.gov.tr/iklim/iklim-raporlari.aspx,www.mgm.com/0,www.mgm.com/2,kutaras,False
https://www.mgm.gov.tr/genel/kutuphane.aspx,https://www.mgm.gov.tr/tarim/bitki-soguga-ve-sicaga-dayaniklilik.aspx,www.mgm.com/0,www.mgm.com/3,kutbitki,False
https://www.mgm.gov.tr/genel/kutuphane.aspx,https://www.mgm.gov.tr/veridegerlendirme/il-ve-ilceler-istatistik.aspx?k=&m=OSMANIYE,www.mgm.com/0,www.mgm.com/4,kutanl,False
https://www.mgm.gov.tr/genel/kutuphane.aspx,https://www.mgm.gov.tr/veridegerlendirme/il-ve-ilceler-istatistik.aspx?k=&m=USAK,www.mgm.com/0,www.mgm.com/5,kutanl,False
https://www.mgm.gov.tr/genel/kutuphane.aspx,https://www.mgm.gov.tr/veridegerlendirme/il-ve-ilceler-istatistik.aspx?k=&m=KIRIKKALE,www.mgm.com/0,www.mgm.com/6,kutanl,False
https://www.mgm.gov.tr/genel/kutuphane.aspx,https://www.mgm.gov.tr/veridegerlendirme/il-ve-ilceler-istatistik.aspx?k=&m=TRABZON,www.mgm.com/0,www.mgm.com/7,kutanl,False
https://www.mgm.gov.tr/genel/kutuphane.aspx,https://www.mgm.gov.tr/veridegerlendirme/il-ve-ilceler-istatistik.aspx?k=&m=ESKISEHIR,www.mgm.com/0,www.mgm.com/8,kutanl,False
https://www.mgm.gov.tr/genel/kutuphane.aspx,https://www.mgm.gov.tr/veridegerlendirme/il-ve-ilceler-istatistik.aspx?k=&m=DIYARBAKIR,www.mgm.com/0,www.mgm.com/9,kutanl,False
https://www.mgm.gov.tr/genel/kutuphane.aspx,https://www.mgm.gov.tr/veridegerlendirme/il-ve-ilceler-istatistik.aspx?k=&m=KARAMAN,www.mgm.com/0,www.mgm.com/10,kutanl,False
