url1,url2,url1_dir,url2_dir,pair,identical
https://towardsdatascience.com/,https://towardsdatascience.com/latest,www.towardsdatascience.com/0,www.towardsdatascience.com/1,mainpagemainpage,True
https://towardsdatascience.com/,https://towardsdatascience.com/deep-dives/home,www.towardsdatascience.com/0,www.towardsdatascience.com/2,mainpagemainpage,True
https://towardsdatascience.com/,https://towardsdatascience.com/about,www.towardsdatascience.com/0,www.towardsdatascience.com/3,mainpageabout,False
https://towardsdatascience.com/,https://towardsdatascience.com/how-to-run-jupyter-notebooks-and-generate-html-reports-with-python-scripts-48e0d96a30ed?source=collection_home---4------0-----------------------,www.towardsdatascience.com/0,www.towardsdatascience.com/4,mainpagemostory,False
https://towardsdatascience.com/,https://towardsdatascience.com/missing-data-in-time-series-machine-learning-techniques-part-2-86fac838d1ce?source=collection_home---4------8-----------------------,www.towardsdatascience.com/0,www.towardsdatascience.com/5,mainpagemostory,False
https://towardsdatascience.com/,https://towardsdatascience.com/how-large-language-models-llms-learn-playing-games-cb023d780401?source=collection_home---4------2-----------------------,www.towardsdatascience.com/0,www.towardsdatascience.com/6,mainpagemostory,False
https://towardsdatascience.com/,https://towardsdatascience.com/what-to-do-if-the-logit-decision-boundary-fails-b8883e2abacc?source=collection_home---4------1-----------------------,www.towardsdatascience.com/0,www.towardsdatascience.com/7,mainpagemostory,False
https://towardsdatascience.com/,https://towardsdatascience.com/sentiment-analysis-with-transformers-a-complete-deep-learning-project-pt-i-d4ca7e47d676?source=collection_home---4------0-----------------------,www.towardsdatascience.com/0,www.towardsdatascience.com/8,mainpagemostory,False
https://towardsdatascience.com/,https://towardsdatascience.com/advanced-pandas-techniques-for-data-processing-and-performance-23f9026d21f5?source=collection_home---4------4-----------------------,www.towardsdatascience.com/0,www.towardsdatascience.com/9,mainpagemostory,False
https://towardsdatascience.com/,https://towardsdatascience.com/building-autonomous-multi-tool-agents-with-gemini-2-0-and-langgraph-ad3d7bd5e79d?source=collection_home---4------1-----------------------,www.towardsdatascience.com/0,www.towardsdatascience.com/10,mainpagemostory,False
https://towardsdatascience.com/,https://towardsdatascience.com/@jamesbarney71,www.towardsdatascience.com/0,www.towardsdatascience.com/11,mainpageprofile,False
https://towardsdatascience.com/,https://towardsdatascience.com/@CVxTz,www.towardsdatascience.com/0,www.towardsdatascience.com/12,mainpageprofile,False
https://towardsdatascience.com/,https://towardsdatascience.com/@james-thorn,www.towardsdatascience.com/0,www.towardsdatascience.com/13,mainpageprofile,False
https://towardsdatascience.com/,https://towardsdatascience.com/@towardsdatascience,www.towardsdatascience.com/0,www.towardsdatascience.com/14,mainpageprofile,False
https://towardsdatascience.com/,https://towardsdatascience.com/@lukaszgatarek81,www.towardsdatascience.com/0,www.towardsdatascience.com/15,mainpageprofile,False
https://towardsdatascience.com/,https://towardsdatascience.com/@amandaiglesiasmoreno,www.towardsdatascience.com/0,www.towardsdatascience.com/16,mainpageprofile,False
https://towardsdatascience.com/,https://towardsdatascience.com/@iampratheesh,www.towardsdatascience.com/0,www.towardsdatascience.com/17,mainpageprofile,False
https://towardsdatascience.com/,https://towardsdatascience.com/@panData,www.towardsdatascience.com/0,www.towardsdatascience.com/18,mainpageprofile,False
https://towardsdatascience.com/,https://towardsdatascience.com/@saranobregafn,www.towardsdatascience.com/0,www.towardsdatascience.com/19,mainpageprofile,False
https://towardsdatascience.com/,https://towardsdatascience.com/@alexdremov,www.towardsdatascience.com/0,www.towardsdatascience.com/20,mainpageprofile,False
https://towardsdatascience.com/,https://towardsdatascience.com/@garnier_25473,www.towardsdatascience.com/0,www.towardsdatascience.com/21,mainpageprofile,False
https://towardsdatascience.com/,https://towardsdatascience.com/editors-picks/home,www.towardsdatascience.com/0,www.towardsdatascience.com/22,mainpageeditorpick,False
https://towardsdatascience.com/,https://towardsdatascience.com/the-data-scientists-dilemma-answering-what-if-questions-without-experiments-866a1412342a?source=collection_home---4------7-----------------------,www.towardsdatascience.com/0,www.towardsdatascience.com/23,mainpagestory,False
https://towardsdatascience.com/,https://towardsdatascience.com/are-metas-ai-profiles-unethical-a157ec05a58f?source=collection_home---4------5-----------------------,www.towardsdatascience.com/0,www.towardsdatascience.com/24,mainpagestory,False
https://towardsdatascience.com/,https://towardsdatascience.com/questions-96667b06af5,www.towardsdatascience.com/0,www.towardsdatascience.com/25,mainpagestory,False
https://towardsdatascience.com/,https://towardsdatascience.com/speed-up-pytorch-with-custom-kernels-but-it-gets-progressively-darker-e5a057796269?source=collection_home---4------6-----------------------,www.towardsdatascience.com/0,www.towardsdatascience.com/26,mainpagestory,False
https://towardsdatascience.com/,https://towardsdatascience.com/llm-evaluation-parallel-computing-demand-forecasting-and-other-hands-on-data-science-approaches-445f684b01dc?source=collection_home---4------3-----------------------,www.towardsdatascience.com/0,www.towardsdatascience.com/27,mainpagestory,False
https://towardsdatascience.com/,https://towardsdatascience.com/about-us/home,www.towardsdatascience.com/0,www.towardsdatascience.com/28,mainpageabout2,False
https://towardsdatascience.com/,https://towardsdatascience.com/archive,www.towardsdatascience.com/0,www.towardsdatascience.com/29,mainpagearchive,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/deep-dives/home,www.towardsdatascience.com/1,www.towardsdatascience.com/2,mainpagemainpage,True
https://towardsdatascience.com/latest,https://towardsdatascience.com/about,www.towardsdatascience.com/1,www.towardsdatascience.com/3,mainpageabout,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/how-to-run-jupyter-notebooks-and-generate-html-reports-with-python-scripts-48e0d96a30ed?source=collection_home---4------0-----------------------,www.towardsdatascience.com/1,www.towardsdatascience.com/4,mainpagemostory,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/missing-data-in-time-series-machine-learning-techniques-part-2-86fac838d1ce?source=collection_home---4------8-----------------------,www.towardsdatascience.com/1,www.towardsdatascience.com/5,mainpagemostory,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/how-large-language-models-llms-learn-playing-games-cb023d780401?source=collection_home---4------2-----------------------,www.towardsdatascience.com/1,www.towardsdatascience.com/6,mainpagemostory,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/what-to-do-if-the-logit-decision-boundary-fails-b8883e2abacc?source=collection_home---4------1-----------------------,www.towardsdatascience.com/1,www.towardsdatascience.com/7,mainpagemostory,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/sentiment-analysis-with-transformers-a-complete-deep-learning-project-pt-i-d4ca7e47d676?source=collection_home---4------0-----------------------,www.towardsdatascience.com/1,www.towardsdatascience.com/8,mainpagemostory,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/advanced-pandas-techniques-for-data-processing-and-performance-23f9026d21f5?source=collection_home---4------4-----------------------,www.towardsdatascience.com/1,www.towardsdatascience.com/9,mainpagemostory,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/building-autonomous-multi-tool-agents-with-gemini-2-0-and-langgraph-ad3d7bd5e79d?source=collection_home---4------1-----------------------,www.towardsdatascience.com/1,www.towardsdatascience.com/10,mainpagemostory,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/@jamesbarney71,www.towardsdatascience.com/1,www.towardsdatascience.com/11,mainpageprofile,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/@CVxTz,www.towardsdatascience.com/1,www.towardsdatascience.com/12,mainpageprofile,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/@james-thorn,www.towardsdatascience.com/1,www.towardsdatascience.com/13,mainpageprofile,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/@towardsdatascience,www.towardsdatascience.com/1,www.towardsdatascience.com/14,mainpageprofile,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/@lukaszgatarek81,www.towardsdatascience.com/1,www.towardsdatascience.com/15,mainpageprofile,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/@amandaiglesiasmoreno,www.towardsdatascience.com/1,www.towardsdatascience.com/16,mainpageprofile,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/@iampratheesh,www.towardsdatascience.com/1,www.towardsdatascience.com/17,mainpageprofile,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/@panData,www.towardsdatascience.com/1,www.towardsdatascience.com/18,mainpageprofile,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/@saranobregafn,www.towardsdatascience.com/1,www.towardsdatascience.com/19,mainpageprofile,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/@alexdremov,www.towardsdatascience.com/1,www.towardsdatascience.com/20,mainpageprofile,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/@garnier_25473,www.towardsdatascience.com/1,www.towardsdatascience.com/21,mainpageprofile,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/editors-picks/home,www.towardsdatascience.com/1,www.towardsdatascience.com/22,mainpageeditorpick,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/the-data-scientists-dilemma-answering-what-if-questions-without-experiments-866a1412342a?source=collection_home---4------7-----------------------,www.towardsdatascience.com/1,www.towardsdatascience.com/23,mainpagestory,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/are-metas-ai-profiles-unethical-a157ec05a58f?source=collection_home---4------5-----------------------,www.towardsdatascience.com/1,www.towardsdatascience.com/24,mainpagestory,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/questions-96667b06af5,www.towardsdatascience.com/1,www.towardsdatascience.com/25,mainpagestory,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/speed-up-pytorch-with-custom-kernels-but-it-gets-progressively-darker-e5a057796269?source=collection_home---4------6-----------------------,www.towardsdatascience.com/1,www.towardsdatascience.com/26,mainpagestory,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/llm-evaluation-parallel-computing-demand-forecasting-and-other-hands-on-data-science-approaches-445f684b01dc?source=collection_home---4------3-----------------------,www.towardsdatascience.com/1,www.towardsdatascience.com/27,mainpagestory,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/about-us/home,www.towardsdatascience.com/1,www.towardsdatascience.com/28,mainpageabout2,False
https://towardsdatascience.com/latest,https://towardsdatascience.com/archive,www.towardsdatascience.com/1,www.towardsdatascience.com/29,mainpagearchive,False
