url1,url2,url1_dir,url2_dir,pair,identical
https://www.arabam.com/oto-ekspertiz,https://www.arabam.com/oto-ekspertiz/,www.arabam.com/0,www.arabam.com/1,ekspereksper,True
https://www.arabam.com/oto-ekspertiz,https://www.arabam.com/arabam-kokpit/turbo/mevcut-turbolarim,www.arabam.com/0,www.arabam.com/2,ekspergiris,False
https://www.arabam.com/oto-ekspertiz,https://www.arabam.com/panelim/ilan-ver/,www.arabam.com/0,www.arabam.com/3,ekspergiris,False
https://www.arabam.com/oto-ekspertiz,https://www.arabam.com/arabam-kokpit/favori-aramalarim,www.arabam.com/0,www.arabam.com/4,ekspergiris,False
https://www.arabam.com/oto-ekspertiz,https://www.arabam.com/arabam-kokpit/arabam-kac-para-premium,www.arabam.com/0,www.arabam.com/5,ekspergiris,False
https://www.arabam.com/oto-ekspertiz,https://www.arabam.com/arabam-kokpit/favori-ilanlarim/,www.arabam.com/0,www.arabam.com/6,ekspergiris,False
https://www.arabam.com/oto-ekspertiz,https://www.arabam.com/arabam-kokpit/mesajlar,www.arabam.com/0,www.arabam.com/7,ekspergiris,False
https://www.arabam.com/oto-ekspertiz,https://www.arabam.com/arabam-kokpit/yayindaki-ilanlarim,www.arabam.com/0,www.arabam.com/8,ekspergiris,False
https://www.arabam.com/oto-ekspertiz,https://www.arabam.com/ilan/galeriden-satilik-fiat-doblo-combi-1-6-multijet-easy/galeriden-fiat-doblo-combi-1-6-multijet-easy-2015-model-kayseri/26038343,www.arabam.com/0,www.arabam.com/9,eksperilan,False
https://www.arabam.com/oto-ekspertiz,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-4-fire-urban/inan-dan-kredi-imkani-adetli-2021-egea-urban-boyasiz-57-0000-km/28003638,www.arabam.com/0,www.arabam.com/10,eksperilan,False
https://www.arabam.com/oto-ekspertiz,https://www.arabam.com/ilan/galeriden-satilik-peugeot-expert-2-0-bluehdi/inan-dan-kredi-imkani-2024-yeni-kasa-expert-2-0-bluehdi-20-ftra/27712230,www.arabam.com/0,www.arabam.com/11,eksperilan,False
